"","Longitude","Latitude","AreaKM2","prediction"
"1158",-40.41389783,-21.21944586,15962.46763,171
"1159",-157.9992733,-19.9766619,185169.7176,38
"1160",50.00001146,-27.97738914,174407.0449,14
"1161",10.00001146,-23.97738914,180312.2015,0
"1162",21.86415014,-70.35729559,11360.89847,0
"1163",-165.9999885,-27.97738914,174407.0449,0
"1164",-169.9999885,-75.97738914,48317.35193,0
"1165",-157.9999885,-31.97738914,167655.0628,0
"1166",38.06053256,-20.03795661,178691.312,238
"1167",-153.9999885,-51.97738914,122301.2318,0
"1168",-129.9999885,-11.97738914,192730.4345,0
"1169",69.99999724,-3.977378548,196443.0624,24
"1170",129.6863334,-11.69278291,148079.4063,357
"1171",-45.99998854,-55.97738914,111191.639,0
"1172",-125.9999885,-51.97738914,122301.2318,0
"1173",166.0000115,84.02261086,20778.85581,0
"1174",-37.63340719,66.21498212,793.3065326,10
"1175",-166.3675674,63.64955575,57246.18123,5
"1176",-113.9999885,16.02261086,189449.8681,0
"1177",-11.16300072,29.33031037,27932.81263,181
"1178",-118.059394,69.48868636,13601.89121,0
"1179",90.00001146,-47.97738914,132791.5122,0
"1180",-97.99998854,-63.97738914,87327.9359,0
"1181",-1.999988541,-31.97738914,167655.0629,0
"1182",53.62409287,26.56177022,40415.31582,247
"1183",137.7173457,-36.35002015,114466.1176,190
"1184",-1.999988541,-59.97738914,99515.12208,0
"1185",-169.9999885,-47.97738914,132791.5122,0
"1186",-5.999988541,-35.97738914,160083.8017,0
"1187",-109.9999885,-47.97738914,132791.5122,0
"1188",126.0031256,24.02124134,179818.8947,214
"1189",-66.29381248,80.35219643,11967.70323,0
"1190",142.0000115,-63.97738914,87327.93592,0
"1191",66.00001146,12.02261086,192698.9311,0
"1192",-85.99998854,-55.97738914,111191.639,0
"1193",81.99373402,76.03712953,47378.64992,0
"1194",118.9525785,3.824165017,93706.47211,400
"1195",-25.99998854,28.02261086,174335.3955,0
"1196",16.43301907,-29.32531793,13533.90294,114
"1197",154.0010114,48.01687813,131532.3781,5
"1198",-162.0000077,-11.97742276,192726.5206,33
"1199",-6.000174932,-15.9774012,189366.7658,0
"1200",26.00001146,-43.97738914,142614.132,0
"1201",-65.87595203,-79.74165365,27332.57321,0
"1202",-113.9999885,-47.97738914,132791.5122,0
"1203",-41.99998854,8.022610864,195029.8994,0
"1204",-165.9999885,80.02261086,34562.55864,0
"1205",-61.99998854,32.02261086,167573.9896,0
"1206",34.00001146,-31.97738914,167655.0628,62
"1207",82.00001146,-7.977389136,195050.9669,0
"1208",62.00001146,-3.977389136,196444.6159,0
"1209",-5.999988541,68.02261086,74544.74404,5
"1210",-94.32614301,14.9567938,79470.40371,209
"1211",86.00001146,-39.97738914,151724.8938,0
"1212",178,12.02261086,192697.8271,0
"1213",25.43306958,39.49419331,67332.54758,157
"1214",142.2242709,52.14461318,54594.64538,19
"1215",37.21917664,23.59920469,86527.34867,195
"1216",-13.99998854,-47.97738914,132791.5122,0
"1217",-125.9999885,12.02261086,192698.9311,0
"1218",138.0000115,-39.97738914,151724.8937,119
"1219",-149.9999885,40.02261086,151626.0232,0
"1220",-49.99998854,44.02261086,142506.9822,19
"1221",-93.99998854,-51.97738914,122301.2318,0
"1222",-117.9999885,0.022610864,196906.2159,0
"1223",-129.9999885,-63.97738914,87327.93592,0
"1224",-109.999023,20.02378979,185109.6548,105
"1225",-57.99998854,36.02261086,159993.6391,0
"1226",173.6014161,-39.82478245,87288.26795,62
"1227",-1.999988541,68.02261086,74544.74404,0
"1228",40.58655549,18.89622815,26623.47308,190
"1229",-89.99998854,-15.97738914,189491.6891,0
"1230",26.00001146,-67.97738914,74689.95952,0
"1231",114.2417029,76.13473058,40296.41759,0
"1232",-137.9999885,32.02261086,167573.9896,0
"1233",-33.99998854,52.02261086,122178.9993,0
"1234",122.0000115,84.02261086,20778.85581,0
"1235",14.30990335,33.19261424,62365.95905,186
"1236",-65.58554854,64.03632422,40654.42647,5
"1237",-149.9999885,4.022610864,196434.0627,0
"1238",-153.9096668,20.04775234,174837.3988,57
"1239",-141.9999885,84.02261086,20778.85581,0
"1240",121.8307417,7.962805467,166235.3165,300
"1241",169.7010268,69.41042589,9499.733502,0
"1242",131.3495808,42.44725402,11077.42504,57
"1243",-161.9999885,-63.97738914,87327.93592,0
"1244",174.0000115,-11.97738914,192730.4345,33
"1245",154.0000115,-51.97738914,122301.2318,0
"1246",154.0000115,40.02261086,151626.0231,0
"1247",-165.9999885,48.02261086,132676.5593,0
"1248",46.18933794,68.60298222,45001.18078,0
"1249",-25.99998854,56.02261086,111062.6969,0
"1250",-74.05492837,20.14118871,146116.5008,128
"1251",110.0000115,-31.97738914,167655.0628,0
"1252",-17.99998854,-7.977389136,195050.9669,0
"1253",-29.99998854,52.02261086,122178.9993,0
"1254",102.0000115,-51.97738914,122301.2318,0
"1255",-85.99998854,-47.97738914,132791.5122,0
"1256",-157.9999885,32.02261086,167573.9895,0
"1257",-113.9999885,0.022610864,196906.2158,0
"1258",-157.9999885,40.02261086,151626.0231,0
"1259",-17.99998854,36.02261086,159993.6391,5
"1260",-141.9999885,-3.977389136,196444.6159,0
"1261",-169.9999885,-79.97738914,34717.48718,0
"1262",31.61873868,-29.55488207,7714.878719,285
"1263",50.00001146,-35.97738914,160083.8016,0
"1264",162.3407249,-80.26805654,21124.17523,0
"1265",-96.82143996,23.88593283,72847.57489,186
"1266",-122.0079806,-71.89871812,59412.57987,0
"1267",70.28918632,-67.78152473,60538.33303,0
"1268",-33.99998854,-63.97738914,87327.93592,0
"1269",10.00001146,-7.977389136,195050.9669,214
"1270",165.989779,-24.0052275,177538.7456,90
"1271",-169.9999885,40.02261086,151626.0232,0
"1272",-145.9999885,28.02261086,174335.3955,0
"1273",170.0000115,20.02261086,185294.9958,0
"1274",54.00001146,0.022610864,196906.2159,10
"1275",9.648264537,-4.304016102,149249.3871,233
"1276",5.827903055,-70.29959571,9547.876601,0
"1277",-41.99998854,-67.97738914,74689.95952,0
"1278",66.00001146,-3.977389136,196444.6159,0
"1279",-65.26193641,50.14773724,5256.054652,14
"1280",-158.110017,-75.76349087,43251.27309,0
"1281",-93.99163649,-71.58416852,50119.81522,0
"1282",-117.9999885,-7.977389136,195050.9669,0
"1283",-121.9999885,-3.977389136,196444.6159,0
"1284",-153.9996769,-3.977239696,196397.3296,29
"1285",-161.9999885,-43.97738914,142614.132,0
"1286",94.00001146,-15.97738914,189491.6891,0
"1287",126.0000115,-39.97738914,151724.8937,0
"1288",-25.04498645,81.73029659,962.0966994,0
"1289",24.17628027,57.55730453,2160.531077,5
"1290",-53.99998854,60.02261086,99380.08519,0
"1291",-157.9999885,-47.97738914,132791.5122,0
"1292",-177.9999885,76.02261086,48164.88123,0
"1293",-118.0512182,75.88422444,30981.08192,0
"1294",-1.379131047,56.33643088,57847.69421,81
"1295",94.00001146,-31.97738914,167655.0628,0
"1296",-169.9999885,-31.97738914,167655.0629,0
"1297",83.85404087,18.097164,572.8364178,357
"1298",30.00001146,-63.97738914,87327.93592,0
"1299",-33.99967232,64.02229033,87174.39279,10
"1300",-13.99998854,36.02261086,159993.6391,14
"1301",-101.9999885,-47.97738914,132791.5122,0
"1302",-129.9999885,16.02261086,189449.8681,0
"1303",10.12172656,58.53046081,17825.43725,67
"1304",70.00001146,-11.97738914,192730.4345,0
"1305",174.0000115,20.02261086,185294.9959,0
"1306",-17.99998854,48.02261086,132676.5593,0
"1307",-13.99998863,56.0226104,111062.6658,38
"1308",-157.9999885,-39.97738914,151724.8937,0
"1309",170.0000115,-63.97738914,87327.9359,0
"1310",35.37102435,65.2188989,10431.60227,0
"1311",-21.99998854,32.02261086,167573.9895,0
"1312",-29.99998854,36.02261086,159993.6391,19
"1313",-74.44300499,67.3623202,30776.96453,0
"1314",-29.99998854,-43.97738914,142614.132,0
"1315",-157.9993798,4.02276095,196334.4073,29
"1316",166.0000115,72.02261086,61515.16273,0
"1317",14.00001146,-51.97738914,122301.2318,0
"1318",130.3986089,35.97473352,113564.9231,266
"1319",166.0000115,40.02261086,151626.0232,0
"1320",-89.64382969,63.1419174,39549.72394,0
"1321",-73.75508523,78.85807174,11869.33642,0
"1322",29.50132796,-70.22132074,6841.163893,0
"1323",22.00001146,-47.97738914,132791.5122,0
"1324",-25.99998854,-15.97738914,189491.6891,0
"1325",114.0000115,80.02261086,34562.55864,0
"1326",-149.9540973,59.19366534,50944.96715,19
"1327",14.00001146,-35.97738914,160083.8017,0
"1328",-78.17609668,67.85982121,61497.56569,0
"1329",-66.05141375,43.43616188,92400.13042,52
"1330",52.96102327,40.03732225,61762.17178,0
"1331",-25.99998854,-23.97738914,180312.2015,0
"1332",90.00001146,-55.97738914,111191.639,0
"1333",-93.99998854,-47.97738914,132791.5122,0
"1334",170.1059357,-82.69849561,8995.657137,0
"1335",-73.99998854,-63.97738914,87327.93592,0
"1336",-137.9999885,-51.97738914,122301.2318,0
"1337",-81.99998854,-51.97738914,122301.2318,0
"1338",34.00001146,-59.97738914,99515.12206,0
"1339",-137.9999885,44.02261086,142506.9822,0
"1340",-117.9995487,28.02104594,174069.8016,114
"1341",-161.9999885,84.02261086,20778.85581,0
"1342",154.0000115,-47.97738914,132791.5122,0
"1343",-33.99998854,44.02261086,142506.9822,0
"1344",-69.99998854,28.02261086,174335.3954,5
"1345",-10.08258389,35.94314023,152177.3195,176
"1346",-161.9999885,16.02261086,189449.8681,0
"1347",-97.99998854,0.022610864,196906.2158,0
"1348",138.0000115,20.02261086,185294.9958,0
"1349",-62.09859161,-79.84405489,28618.61158,0
"1350",-145.9999885,-31.97738914,167655.0629,0
"1351",-147.7449148,-80.28224893,196.6603823,0
"1352",-105.5077152,72.95193802,16294.04087,0
"1353",-56.48823612,5.934623468,1486.376267,176
"1354",-177.9999885,48.02261086,132676.5593,0
"1355",58.00001146,-31.97738914,167655.0629,0
"1356",-157.9999885,-59.97738914,99515.12206,0
"1357",174.0000115,-55.97738914,111191.639,0
"1358",-53.99998854,-67.97738914,74689.9595,0
"1359",113.9349012,-19.90137354,177458.1197,357
"1360",50.88704952,7.666766431,99127.75301,195
"1361",-48.62667494,-28.51031591,41868.22708,271
"1362",-49.99998854,52.02261086,122178.9993,10
"1363",22.00001146,-67.97738914,74689.9595,0
"1364",-121.9999885,28.02261086,174335.3955,0
"1365",-114.0201716,24.00874176,178391.3338,224
"1366",-133.999895,-23.97747135,180294.9067,48
"1367",-169.9999885,44.02261086,142506.9822,0
"1368",-149.9999885,44.02261086,142506.9822,0
"1369",10.00001146,-63.97738914,87327.93592,0
"1370",-33.99998854,24.02261086,180250.2648,0
"1371",-17.99998854,-15.97738914,189491.6891,0
"1372",-46.06556525,84.26763853,17096.16901,0
"1373",146.0000115,-63.97738914,87327.93592,0
"1374",-102.1160738,15.87276871,173326.9519,195
"1375",134.0000115,84.02261086,20778.85581,0
"1376",174.0000115,16.02261086,189449.8681,0
"1377",-13.99998854,-59.97738914,99515.12208,0
"1378",-174.0044266,60.02116361,99041.17658,5
"1379",-29.99998854,-39.97738914,151724.8938,0
"1380",-153.9999885,-35.97738914,160083.8017,0
"1381",-68.6709444,69.04421938,2272.057312,0
"1382",164.4287695,62.46481553,1742.562995,5
"1383",145.728285,-8.698681751,84287.92399,304
"1384",130.0000115,-47.97738914,132791.5122,0
"1385",34.00001146,-51.97738914,122301.2318,0
"1386",-21.99998854,60.02261086,99380.08519,5
"1387",94.00001146,-47.97738914,132791.5122,0
"1388",138.0034532,32.01724937,167074.1011,228
"1389",-177.9999885,-75.97738914,48317.35193,0
"1390",-93.99998854,12.02261086,192698.9312,124
"1391",53.95562091,76.06956321,46704.06144,0
"1392",125.1209634,39.03817517,23275.03706,157
"1393",133.9987429,8.023956758,194567.4548,43
"1394",142.0000115,-51.97738914,122301.2318,0
"1395",-141.9999885,-27.97738914,174407.0449,19
"1396",133.94514,36.52433482,110640.4665,257
"1397",-75.16942252,-47.86022133,38304.51098,57
"1398",-149.9999885,24.02261086,180250.2648,0
"1399",13.30257806,-24.05345441,116760.5063,95
"1400",163.222109,-75.89180139,12137.38689,0
"1401",-85.99998854,60.02261086,99380.08521,0
"1402",174.0000115,80.02261086,34562.55864,0
"1403",-137.9999885,52.02261086,122178.9993,0
"1404",110.0000115,-43.97738914,142614.132,0
"1405",-57.91461701,51.29963345,32312.56115,19
"1406",-157.9999885,-51.97738914,122301.2318,0
"1407",58.00001146,12.02261086,192698.9312,5
"1408",169.9995982,8.0230886,194912.5765,38
"1409",170.2776782,-71.91801381,47596.09668,0
"1410",-157.9999885,76.02261086,48164.88121,0
"1411",150.0000115,12.02261086,192698.9312,0
"1412",62.06912979,76.10106488,37365.91669,0
"1413",-85.99998854,-23.97738914,180312.2015,0
"1414",-65.89792205,-76.93204906,23339.1308,0
"1415",38.92821472,-17.44438098,30074.00305,224
"1416",70.00001146,4.022610864,196434.0627,71
"1417",158.0000115,-43.97738914,142614.132,0
"1418",-133.9999885,44.02261086,142506.9822,0
"1419",-125.9999885,8.022610864,195029.8994,0
"1420",72.48492306,22.18173123,985.2050234,338
"1421",10.00001146,-27.97738914,174407.0449,0
"1422",12.76082336,-11.64166378,64801.13889,200
"1423",-113.9999885,-11.97738914,192730.4345,0
"1424",-49.99998854,-55.97738914,111191.639,0
"1425",-77.99998854,-47.97738914,132791.5122,29
"1426",-78.00228912,28.04187363,172063.1196,181
"1427",58.00001146,-51.97738914,122301.2318,0
"1428",-61.99998854,72.02261086,61515.16273,0
"1429",81.88007485,-66.85207596,33833.9245,0
"1430",-177.9999885,8.022610864,195029.8994,0
"1431",-145.9999885,-35.97738914,160083.8017,0
"1432",-81.799125,12.02387396,172932.0266,157
"1433",10.00001146,-55.97738914,111191.639,0
"1434",-137.9999885,24.02261086,180250.2648,0
"1435",130.0491847,-32.82633622,95204.73836,181
"1436",-109.9999885,-15.97738914,189491.6891,0
"1437",46.00091358,-11.97100486,191443.2656,166
"1438",-109.7915822,68.16571566,16120.7343,0
"1439",-53.28982424,81.83188554,427.6321129,0
"1440",-117.9999885,-31.97738914,167655.0629,0
"1441",154.117492,-23.86540067,167294.3229,300
"1442",130.0000115,-51.97738914,122301.2318,0
"1443",-97.99998854,-7.977389136,195050.9669,0
"1444",-177.9192444,72.08864353,56410.55577,0
"1445",-82.0003813,-31.97684268,167603.8976,5
"1446",122.0000115,-63.97738914,87327.93592,0
"1447",102.1876905,8.220758027,168460.7176,419
"1448",49.96429376,72.02694667,60268.17166,0
"1449",-29.99998854,16.02261086,189449.8681,0
"1450",50.11824049,12.50957099,137621.5109,266
"1451",-173.9999885,-31.97738914,167655.0628,0
"1452",-173.9999885,32.02261086,167573.9895,0
"1453",-85.99998854,-19.97738914,185346.9753,0
"1454",58.00001146,8.022610864,195029.8994,0
"1455",146.0000115,-55.97738914,111191.639,0
"1456",6.000011459,-7.977389136,195050.9669,5
"1457",-41.75455025,-2.362973126,35523.49542,176
"1458",-57.99998854,64.02261086,87187.46136,5
"1459",130.0000115,76.02261086,48164.88123,0
"1460",-18.15791357,11.93486197,176019.8707,252
"1461",65.86175051,72.13937114,55881.70431,0
"1462",-21.99998854,-23.97738914,180312.2014,0
"1463",-117.9999885,4.022610864,196434.0627,0
"1464",114.0000115,-39.97738914,151724.8938,0
"1465",-153.9999885,8.022610864,195029.8994,0
"1466",-81.99999863,-27.97739818,174406.1062,0
"1467",-53.94267298,52.02216857,118457.6403,19
"1468",130.0000115,-39.97738914,151724.8938,0
"1469",-137.9999885,72.02261086,61515.16273,0
"1470",150.0000115,-47.97738914,132791.5122,0
"1471",-153.9999885,24.02261086,180250.2648,0
"1472",-54.52043381,-82.15339841,1946.415669,0
"1473",106.6082071,-66.2038353,7037.603781,0
"1474",-33.99998854,4.022610864,196434.0627,5
"1475",-102.1359433,-74.6713401,13698.27931,0
"1476",94.00001146,-35.97738914,160083.8016,0
"1477",146.0000115,56.02261086,111062.6969,5
"1478",114.0000115,-51.97738914,122301.2318,0
"1479",2.000011459,80.02261086,34562.55864,0
"1480",162.0000115,-39.97738914,151724.8938,0
"1481",174.0000115,44.02261086,142506.9822,0
"1482",-86.04191586,84.12901266,19281.5033,0
"1483",142.0000115,-43.97738914,142614.132,43
"1484",58.78666498,19.46370663,90241.70834,252
"1485",-137.9999885,-59.97738914,99515.12208,0
"1486",-90.08399287,80.39738972,9413.277195,0
"1487",-15.51439259,-74.15917647,1305.451043,0
"1488",101.4172932,77.47224739,9024.8184,0
"1489",2.000011459,-7.977389136,195050.9669,0
"1490",-45.99998854,-27.97738914,174407.0449,252
"1491",-153.9999885,-67.97738914,74689.95952,0
"1492",-145.9999885,-63.97738914,87327.93592,0
"1493",44.11439865,65.96400751,45.07487628,0
"1494",-173.9999885,44.02261086,142506.9822,0
"1495",-13.99998854,40.02261086,151626.0232,0
"1496",174.0000115,-7.977389136,195050.9669,24
"1497",-149.9999885,-43.97738914,142614.132,0
"1498",129.3078406,-66.40818392,11896.35851,0
"1499",-129.9999885,4.022610864,196434.0627,0
"1500",-145.9999885,-3.977389136,196444.6159,0
"1501",174.0000115,56.02261086,111062.6969,0
"1502",-177.9836002,-83.17431588,14188.65141,0
"1503",162.0000115,-43.97738914,142614.132,0
"1504",-17.99998854,44.02261086,142506.9822,0
"1505",-153.999987,-19.97738511,185346.5708,14
"1506",58.00001146,84.02261086,20778.85581,0
"1507",-129.9999885,-31.97738914,167655.0629,0
"1508",77.99705564,80.01915548,34004.12342,0
"1509",82.00001146,-63.97738914,87327.9359,0
"1510",-93.99998854,-39.97738914,151724.8938,0
"1511",102.0000115,-7.977389136,195050.9669,86
"1512",125.9624191,-4.012441622,186066.4133,224
"1513",-133.9999885,28.02261086,174335.3955,0
"1514",2.000011459,-63.97738914,87327.93592,0
"1515",157.9999468,-3.97733509,196434.7768,119
"1516",26.00001146,-47.97738914,132791.5122,0
"1517",-49.99998854,32.02261086,167573.9896,0
"1518",66.00001146,-11.97738914,192730.4345,0
"1519",133.9744172,76.03507901,47423.76512,0
"1520",170.027281,-15.96734551,186583.1961,52
"1521",-61.99998854,28.02261086,174335.3955,0
"1522",-5.999988541,-19.97738914,185346.9753,0
"1523",106.0000115,-47.97738914,132791.5122,0
"1524",154.0000115,-19.97738662,185346.692,276
"1525",-57.99998854,40.02261086,151626.0232,5
"1526",118.0000115,-51.97738914,122301.2318,0
"1527",130.0000115,84.02261086,20778.85581,0
"1528",74.00001146,-43.97738914,142614.132,0
"1529",-177.994726,-15.9747231,188760.7471,62
"1530",46.00001146,-31.97738914,167655.0629,10
"1531",142.0000115,-47.97738914,132791.5122,0
"1532",-149.9999885,76.02261086,48164.88123,0
"1533",153.9999931,4.022573507,196419.9902,29
"1534",-9.999988541,68.02261086,74544.74403,10
"1535",-109.9999885,-19.97738914,185346.9753,0
"1536",-41.99998854,52.02261086,122178.9993,0
"1537",38.00001146,-31.97738914,167655.0629,0
"1538",-25.99998854,-51.97738914,122301.2318,0
"1539",-165.9999925,-11.97740656,192727.0388,33
"1540",-89.9340042,27.83155686,156139.2832,190
"1541",-157.9999885,28.02261086,174335.3954,0
"1542",-133.9999885,-7.977389136,195050.9669,0
"1543",-86.0160541,27.99326446,171684.6684,195
"1544",-33.99998854,32.02261086,167573.9896,0
"1545",-25.8730291,67.48803929,55093.68422,19
"1546",58.00001146,-23.97738914,180312.2015,29
"1547",-146.219366,-75.36070061,31069.83483,0
"1548",-69.98283191,-67.67986738,59050.94943,0
"1549",-86.07423083,75.77272069,19783.94485,0
"1550",118.0000115,20.02261086,185294.9959,338
"1551",74.0016545,-51.97369851,121906.3954,0
"1552",2.000011459,-67.97738914,74689.95952,0
"1553",-133.9999885,40.02261086,151626.0232,0
"1554",-1.999988541,-23.97738914,180312.2015,0
"1555",-113.5645736,-74.41424639,7316.639526,0
"1556",-34.0980322,-75.75093302,43188.39313,0
"1557",-65.99998854,28.02261086,174335.3955,0
"1558",2.000011459,84.02261086,20778.85581,0
"1559",-122.5807138,35.66604315,103656.4268,133
"1560",46.00001146,-3.977389136,196444.6159,5
"1561",157.9990837,-55.97880321,111072.5371,0
"1562",-173.9999885,8.022610864,195029.8994,0
"1563",110.0000115,-27.97738914,174407.0449,33
"1564",174.0000115,24.02261086,180250.2648,0
"1565",78.00001146,-15.97738914,189491.6891,0
"1566",-29.99998854,-15.97738914,189491.6891,0
"1567",-149.9999885,84.02261086,20778.85581,0
"1568",121.829682,11.9231427,138519.227,323
"1569",-33.99998854,-27.97738914,174407.0449,0
"1570",-9.999988541,-35.97738914,160083.8016,0
"1571",-88.55666282,16.37221432,11520.5253,309
"1572",46.59514055,-25.17266991,46366.84254,171
"1573",-157.9999885,-11.97738914,192730.4345,10
"1574",-45.99998854,-63.97738914,87327.93592,0
"1575",-17.99998854,-51.97738914,122301.2318,0
"1576",-125.9989578,-71.84902263,57640.95348,0
"1577",82.00001146,-59.97738914,99515.12206,0
"1578",-165.9999885,-63.97738914,87327.93592,0
"1579",-61.91610728,84.1888105,18392.58823,0
"1580",82.00001146,-11.97738914,192730.4345,0
"1581",178,-51.97738914,122300.5311,0
"1582",-37.99998854,8.022610864,195029.8994,0
"1583",106.0000115,-19.97738914,185346.9753,0
"1584",162.0000115,-63.97738914,87327.93592,0
"1585",-153.9999885,-71.97738914,61664.38731,0
"1586",-153.9622962,72.45576596,46937.92382,0
"1587",-89.99998854,-31.97738914,167655.0629,0
"1588",146.0000115,-47.97738914,132791.5122,0
"1589",-153.9999885,-23.97738914,180312.2015,19
"1590",62.00001146,-23.97738914,180312.2015,5
"1591",-169.9997623,-3.977488904,196414.8666,33
"1592",126.103807,-7.815115494,165251.9959,285
"1593",162.0000115,16.02261086,189449.8681,0
"1594",-45.9813,-75.92464394,47198.60332,0
"1595",142.0000115,84.02261086,20778.85581,0
"1596",-25.99923874,-55.97639703,111098.9517,0
"1597",-37.99998854,16.02261086,189449.8681,0
"1598",106.0000115,-35.97738914,160083.8017,0
"1599",-10.52623514,32.26364968,116955.1283,186
"1600",-138.1316443,-74.53314271,14392.85594,0
"1601",-101.9999885,-39.97738914,151724.8938,0
"1602",78.00001146,-23.97738914,180312.2015,0
"1603",173.8637862,-35.8672365,132045.4789,57
"1604",130.0192184,4.044041471,193991.0508,181
"1605",-153.9999885,52.02261086,122178.9993,0
"1606",166.0000115,-59.97738914,99515.12208,0
"1607",-86.20922721,79.7168145,9874.230705,0
"1608",-18.02951352,68.08721908,71828.64499,19
"1609",74.00001146,-27.97738914,174407.0449,0
"1610",-10.00000412,-39.97720998,151651.5674,5
"1611",86.00001146,-31.97738914,167655.0629,0
"1612",-1.999988541,84.02261086,20778.85581,0
"1613",-145.9999885,-39.97738914,151724.8938,0
"1614",178,-59.97738914,99514.55191,0
"1615",-17.99998854,-63.97738914,87327.93592,0
"1616",121.9939471,-12.03217659,186625.3351,328
"1617",154.2592125,-32.12480347,143211.3547,266
"1618",-37.99998854,40.02261086,151626.0231,0
"1619",-9.999988541,-27.97738914,174407.0449,0
"1620",-97.99998854,4.022610864,196434.0627,0
"1621",119.8216532,32.18697554,318.0578235,0
"1622",130.0000115,80.02261086,34562.55864,0
"1623",30.00001146,-55.97738914,111191.639,0
"1624",-69.35640587,60.72642244,43983.46389,5
"1625",-97.99998854,-47.97738914,132791.5122,0
"1626",109.5065986,73.68915746,4641.251147,0
"1627",14.00001146,-59.97738914,99515.12208,0
"1628",170.0000115,44.02261086,142506.9822,0
"1629",142.6960182,58.57913449,20833.59855,5
"1630",26.12551173,80.05815498,29331.90405,0
"1631",-129.9999885,-3.977389136,196444.6159,0
"1632",-29.95256705,84.65733672,12196.59202,0
"1633",-153.9999943,-15.97736476,189482.4773,48
"1634",-57.89841693,-40.14518463,137525.1996,181
"1635",70.00001146,16.02261086,189449.8681,314
"1636",-102.0935396,-71.74951722,51516.86001,0
"1637",-149.9999885,48.02261086,132676.5593,0
"1638",101.5055217,-4.507175688,120134.4853,257
"1639",137.8320513,76.18181541,37500.39606,0
"1640",170.0000115,52.02261086,122178.9993,10
"1641",-61.39190464,-82.57092043,5199.792834,0
"1642",14.00001146,-31.97738914,167655.0629,81
"1643",47.60573962,44.30486493,18065.76722,0
"1644",-86.04945349,7.959477669,188336.9525,219
"1645",-13.90002564,79.67985291,28286.0124,0
"1646",113.4322028,4.883317505,89348.85526,423
"1647",-158.0211136,19.98977949,180033.6182,57
"1648",-85.99998854,-31.97738914,167655.0629,0
"1649",-105.9999885,-67.97738914,74689.95952,0
"1650",146.0000115,-51.97738914,122301.2318,0
"1651",162.0000115,40.02261086,151626.0232,0
"1652",-81.77862391,64.07210147,64902.14675,0
"1653",-65.99998854,40.02261086,151626.0232,71
"1654",31.33305423,46.32658976,6722.351203,14
"1655",-110.0006304,-27.97823901,174232.1683,0
"1656",58.00000919,-15.97738811,189491.4154,29
"1657",-129.9999885,0.022610864,196906.2159,0
"1658",-121.9999885,-51.97738914,122301.2318,0
"1659",-173.9999885,-35.97738914,160083.8016,0
"1660",-166.0340963,56.06093541,108126.2807,14
"1661",50.74137145,46.44417215,19728.34269,0
"1662",-149.9999885,-35.97738914,160083.8017,0
"1663",-101.9999885,-59.97738914,99515.12208,0
"1664",-145.9999885,-67.97738914,74689.95952,0
"1665",142.0000115,12.02261086,192698.9312,14
"1666",-121.9999885,8.022610864,195029.8994,0
"1667",-49.99998854,-47.97738914,132791.5122,0
"1668",18.07812846,80.68123926,19000.14948,0
"1669",93.69220797,15.78725933,150786.9683,347
"1670",-33.56599595,-8.061184151,151111.1404,162
"1671",-89.99998854,-59.97738914,99515.12208,0
"1672",-169.9999885,4.022610864,196434.0627,0
"1673",-154.0133167,55.83251221,98570.15687,14
"1674",-125.9999885,-35.97738914,160083.8016,0
"1675",-10.12168248,-70.82481619,25128.15286,0
"1676",-165.999985,24.02261011,180248.5527,33
"1677",138.0000115,12.02261086,192698.9311,29
"1678",-25.99998854,32.02261086,167573.9896,0
"1679",-113.9999885,-51.97738914,122301.2318,0
"1680",82.00001146,-51.97738914,122301.2318,0
"1681",-169.9999885,-59.97738914,99515.12208,0
"1682",174.0000115,-51.97738914,122301.2318,14
"1683",125.4094286,35.86895549,105320.9573,209
"1684",-25.99998854,-7.977389136,195050.9669,0
"1685",6.000011459,-67.97738914,74689.9595,0
"1686",-78.87657034,60.01100663,52093.88368,0
"1687",-17.99998854,-43.97738914,142614.132,0
"1688",-69.99998854,32.02261086,167573.9895,5
"1689",130.0000115,20.02261086,185294.9959,0
"1690",-117.9999885,-47.97738914,132791.5122,0
"1691",-53.88223295,-36.17966533,141771.3871,285
"1692",-173.9999885,-55.97738914,111191.639,0
"1693",-53.99998854,-43.97738914,142614.132,0
"1694",-85.99998854,-3.977389136,196444.6159,5
"1695",-50.03713391,84.16006344,18832.30418,0
"1696",57.95865054,76.55477737,31278.15859,0
"1697",47.18165101,2.829744022,36475.39725,181
"1698",114.8166622,22.37669331,18730.93196,357
"1699",18.16697799,75.79117271,41748.75352,5
"1700",-65.35383882,48.69528275,43570.35076,19
"1701",166.0000115,48.02261086,132676.5593,0
"1702",-13.99998854,-3.977389136,196444.6159,0
"1703",6.000011459,-15.97738914,189491.6891,0
"1704",122.0582691,-7.877402033,173317.2449,233
"1705",-177.9999885,40.02261086,151626.0232,0
"1706",-129.9999885,-71.97738914,61664.38731,0
"1707",37.84285054,65.17488273,30674.99354,0
"1708",-61.79735525,-67.9188453,61977.57298,0
"1709",-25.99998854,-71.97738914,61664.38731,0
"1710",-145.9999885,-47.97738914,132791.5122,0
"1711",-49.99998854,48.02261086,132676.5593,24
"1712",-113.9999885,-15.97738914,189491.6891,0
"1713",122.3060408,-4.154257826,128116.433,205
"1714",-94.28371589,80.1118071,17152.82047,0
"1715",-10.01077219,72.02953425,61071.75191,10
"1716",157.99992,-31.97742467,167640.8131,43
